Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type6,Soil_Type10,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type17,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type35,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type,eDist_to_Hydrology,human_presence,Total_Hillshade_mean,Horizontal_Distance_To_Roadways_Log,Hillshade_Noon_Elevation_ratio,Hillshade_9am_Elevation_ratio
2120,289,33,95,42,1308,110,215,234,577,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103.87011119662864,1885,186.33333333333334,7.1770187659099,0.10136727958510136,0.05186232909005186
2172,308,33,182,100,1364,114,199,216,624,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,207.66318884193223,1988,176.33333333333334,7.21890970761906,0.09157846295444086,0.05246203405430281
2320,228,17,150,47,1087,193,253,194,837,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,157.19096666157378,1924,213.33333333333334,6.992096427415888,0.10900473933649289,0.08315381301163291
2314,321,23,67,20,927,155,211,193,664,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69.92138442565336,1591,186.33333333333334,6.833031732786201,0.09114470842332613,0.06695464362850972
2295,34,37,390,217,616,188,135,56,319,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,446.3059488736398,935,126.33333333333333,6.424869023905388,0.05879790940766551,0.08188153310104529
2198,95,29,210,147,499,251,182,38,218,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,256.33766793040775,717,157.0,6.214608098422191,0.08276489313324238,0.11414279217826284
2183,100,32,180,132,484,252,178,27,212,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,223.2129028528593,696,152.33333333333334,6.184148890937483,0.0815018315018315,0.11538461538461539
2161,100,35,150,110,470,252,170,16,210,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,186.01075237738274,680,146.0,6.154858094016418,0.0786308973172988,0.11655874190564293
2144,97,34,120,93,457,251,169,17,212,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,151.81897114655993,669,145.66666666666666,6.126869184114185,0.07878787878787878,0.11701631701631701
2095,89,41,60,44,437,243,143,0,228,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74.4043009509531,665,128.66666666666666,6.082218910376446,0.06822519083969465,0.1159351145038168
2068,81,35,30,17,430,242,157,0,242,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34.48187929913333,672,133.0,6.066108090103747,0.07588206863218946,0.11696471725471243
2298,111,16,242,100,845,246,221,98,859,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,261.8472837361503,1704,188.33333333333334,6.740519359606223,0.09612875163114397,0.10700304480208786
3267,246,14,306,40,4039,190,250,197,2347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,308.60330523181375,6386,212.33333333333334,8.303999970955196,0.07649938800489596,0.05813953488372093
2809,316,26,592,54,1015,142,207,200,1266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,594.4577360923147,2281,183.0,6.923628628138427,0.07366548042704626,0.050533807829181494
3025,341,17,361,20,295,181,212,168,1273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,361.55359215474544,1568,187.0,5.69035945432406,0.07005948446794448,0.05981493721083939
2092,106,19,0,0,450,248,214,86,488,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,938,182.66666666666666,6.111467339502679,0.10224558050645007,0.11849020544672718
2127,341,16,95,32,371,186,215,167,488,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100.24470060806208,859,189.33333333333334,5.918893854273146,0.10103383458646617,0.08740601503759399
2187,230,29,499,144,541,161,251,213,942,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,519.3621087449487,1483,208.33333333333334,6.295266001439646,0.11471663619744059,0.07358318098720293
2323,38,28,400,245,658,207,166,78,324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,469.0682253148256,982,150.33333333333334,6.490723534502507,0.07142857142857142,0.08907056798623064
2309,60,31,376,231,636,227,159,43,300,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,441.29015398034886,936,143.0,6.456769655572163,0.06883116883116883,0.09826839826839827
2291,68,32,350,213,616,234,160,33,277,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,409.71819583709,893,142.33333333333334,6.424869023905388,0.06980802792321117,0.10209424083769633
2274,75,30,323,202,595,239,168,37,255,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,380.96325282105624,850,148.0,6.39024066706535,0.07384615384615385,0.10505494505494506
2256,85,32,295,184,576,246,170,28,234,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,347.67945006859406,810,148.0,6.3578422665081,0.07532122286220647,0.10899424014178112
2235,93,33,268,163,558,250,171,22,216,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,313.676585036244,774,147.66666666666666,6.326149473155099,0.07647584973166369,0.11180679785330948
2196,102,33,212,128,525,253,177,23,190,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,247.6449070746257,715,151.0,6.26530121273771,0.08056440600819299,0.11515703231679562
2094,92,35,67,43,466,248,163,12,201,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79.61155694998057,667,141.0,6.1463292576688975,0.07780429594272076,0.11837708830548926
2074,78,31,42,21,459,242,168,33,216,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46.95742752749558,675,147.66666666666666,6.131226489483141,0.08096385542168674,0.11662650602409638
2060,62,19,30,7,454,232,197,90,234,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.805843601498726,688,173.0,6.12029741895095,0.09558466763706938,0.11256671518680253
2054,311,10,0,0,451,194,233,179,255,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,706,202.0,6.113682179832232,0.11338199513381995,0.09440389294403893
2114,34,34,268,105,443,194,147,66,446,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,287.8350221915325,889,135.66666666666666,6.095824562432225,0.06950354609929078,0.091725768321513
3248,170,4,404,21,4421,223,241,154,2190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,404.5454239019396,6611,206.0,8.394347361417392,0.07417666974453678,0.06863650353955063
3278,210,8,309,51,3946,214,247,169,2421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,313.1804591605294,6367,210.0,8.280711075662847,0.07532784385483379,0.0652637999390058
2733,334,19,95,26,212,173,211,176,711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,98.49365461794989,923,186.66666666666666,5.3612921657094255,0.07717629846378932,0.06327724945135332
2729,320,11,0,0,1091,191,229,178,1438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,2529,199.33333333333334,6.9957661563048505,0.08388278388278388,0.06996336996336996
2314,329,13,182,-10,90,189,225,175,722,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,182.27451824103116,812,196.33333333333334,4.51085950651685,0.09719222462203024,0.0816414686825054
2343,253,34,474,13,764,124,238,238,825,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,474.17823653137015,1589,200.0,6.639875833826536,0.1015358361774744,0.052901023890784986
2073,119,11,30,-1,1276,239,230,120,582,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,30.01666203960727,1858,196.33333333333334,7.152268856032539,0.11089681774349083,0.11523625843780134
2076,271,9,0,0,1291,196,243,187,589,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1880,208.66666666666666,7.163946684342547,0.11699566682715455,0.09436687530091478
2357,244,10,192,67,858,200,248,186,532,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,203.35437049643167,1390,211.33333333333334,6.755768921984255,0.10517387616624257,0.08481764206955046
2363,247,12,216,73,834,195,249,191,503,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,228.0021929719098,1337,211.66666666666666,6.727431724850855,0.10532994923857868,0.08248730964467005
2350,40,33,351,60,721,203,150,60,362,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,356.09128043241947,1083,137.66666666666666,6.582025138892826,0.06380263717566993,0.08634623564440663
2341,61,25,379,51,700,231,181,68,335,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,382.41600384921134,1035,160.0,6.55250788703459,0.07728437233134074,0.09863364645602049
2328,93,26,390,241,679,250,190,51,309,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,458.4550141507888,988,163.66666666666666,6.522092798170152,0.08158007728638901,0.10734220695577501
2292,105,32,335,214,638,254,182,30,258,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,397.51855302614496,896,155.33333333333334,6.459904454377535,0.0793720017444396,0.11077191452245966
2254,96,33,283,182,600,251,174,24,212,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,336.47139551528,812,149.66666666666666,6.398594934535208,0.07716186252771619,0.11130820399113082
2170,110,36,175,102,537,253,174,15,153,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,202.5561650505854,690,147.33333333333334,6.2878585601617845,0.08014739751266697,0.11653615845232612
2149,112,36,150,81,524,253,177,18,150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,170.47287174210447,674,149.33333333333334,6.263398262591624,0.08232558139534883,0.11767441860465117
2130,111,35,127,62,513,254,180,22,153,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,141.32586458253138,666,152.0,6.2422232654551655,0.08446738620366025,0.11919286719849835
2110,107,32,108,59,503,254,183,30,162,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,123.06502346320826,665,155.66666666666666,6.222576268071369,0.0866887730933207,0.12032212221695879
2094,99,29,85,41,495,252,185,40,175,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94.37160589923221,670,159.0,6.206575926724928,0.0883054892601432,0.12028639618138424
2078,90,27,67,25,488,249,187,50,192,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71.5122367151245,680,162.0,6.192362489474872,0.08994708994708994,0.11976911976911978
2060,318,11,30,6,481,190,230,179,234,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.59411708155671,715,199.66666666666666,6.1779441140506,0.11159631246967491,0.09218825812712275
2071,292,26,0,0,480,140,225,221,258,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,738,195.33333333333334,6.175867270105761,0.1085907335907336,0.06756756756756757
2151,351,18,210,87,495,186,207,158,446,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,227.3081608741754,941,183.66666666666666,6.206575926724928,0.09618959107806692,0.08643122676579926
2162,51,23,85,40,492,224,184,82,769,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93.94147114027967,1261,163.33333333333334,6.20050917404269,0.0850670365233472,0.10355987055016182
2033,52,27,67,37,390,222,170,66,722,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76.53757247260981,1112,152.66666666666666,5.968707559985366,0.08357915437561456,0.10914454277286136
2036,285,29,42,13,400,126,224,231,649,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43.965895873961216,1049,193.66666666666666,5.993961427306569,0.10996563573883161,0.061855670103092786
2195,277,40,228,105,511,85,212,248,553,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,251.01593574910737,1064,181.66666666666666,6.238324625039508,0.0965391621129326,0.038706739526411654
2224,288,36,242,121,531,98,210,239,547,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270.5642252774746,1078,182.33333333333334,6.2766434893416445,0.09438202247191012,0.04404494382022472
2340,212,15,342,83,816,205,253,180,633,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,351.92754936208104,1449,212.66666666666666,6.705639094860003,0.10807347287483982,0.08756941478000854
2141,33,30,258,132,457,200,161,80,466,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,289.8068322175997,923,147.0,6.126869184114185,0.07516339869281045,0.09337068160597572
2117,38,32,228,108,402,203,154,66,408,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,252.28555249954366,810,141.0,5.998936561946683,0.07271010387157696,0.09584513692162418
3276,221,9,300,49,3912,210,249,175,2463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,303.97532794620025,6375,211.33333333333334,8.272059622210412,0.07598413182789136,0.0640830027464144
3305,241,20,360,84,1917,178,252,208,3375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,369.6701232179847,5292,212.66666666666666,7.559038255443384,0.07622504537205081,0.05384150030248034
2745,63,13,234,43,1718,231,214,113,306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,237.91805311913595,2024,186.0,7.449498005382849,0.07793153678077203,0.08412235979606701
2872,225,18,285,37,1077,192,254,194,1756,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,287.39171873942365,2833,213.33333333333334,6.982862751468942,0.08840932822833275,0.06682909850330665
2879,188,15,256,24,1061,220,250,159,1841,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,257.12253887981115,2902,209.66666666666666,6.967909201801884,0.08680555555555555,0.0763888888888889
2118,200,23,30,7,594,205,253,172,484,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.805843601498726,1078,210.0,6.38856140554563,0.11939594148183105,0.09674374705049552
2121,179,25,30,3,573,221,245,141,470,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.14962686336267,1043,202.33333333333334,6.352629396319567,0.11545711592836946,0.10414703110273327
2118,154,21,0,0,553,239,237,117,457,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1010,197.66666666666666,6.317164686747284,0.11184521000471921,0.11278905143935819
2249,6,27,319,165,420,175,175,127,573,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,359.14620978091915,993,159.0,6.042632833682381,0.07777777777777778,0.07777777777777778
2246,16,33,339,163,421,174,155,100,594,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,376.1515651967967,1015,143.0,6.045005314036012,0.06898086337338674,0.0774365821094793
2237,29,34,361,160,424,187,146,73,616,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,394.86833248565273,1040,135.33333333333334,6.052089168924417,0.06523681858802502,0.0835567470956211
2079,120,16,30,6,1288,246,225,103,607,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.59411708155671,1895,191.33333333333334,7.161622002939187,0.10817307692307693,0.11826923076923077
2073,72,2,0,0,1302,222,234,149,612,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1914,201.66666666666666,7.172424577124845,0.1128254580520733,0.10703953712632594
2202,281,31,210,124,1434,120,224,236,700,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,243.87701818744628,2134,193.33333333333334,7.268920128193722,0.10167952791647752,0.05447117566954154
2340,309,25,192,46,1101,144,214,207,789,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,197.43353311937665,1890,188.33333333333334,7.004881989712859,0.0914139256727894,0.061512174284493806
2354,219,9,212,60,876,210,249,175,524,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,220.32702966272657,1400,211.33333333333334,6.776506992372183,0.10573248407643313,0.08917197452229299
2358,234,15,234,68,853,194,252,194,495,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,243.6801181877586,1348,213.33333333333334,6.74993119378857,0.10682492581602374,0.08223823654090716
2366,259,17,258,76,830,176,247,209,466,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,268.96096371034963,1296,210.66666666666666,6.7226297948554485,0.10435149978876214,0.07435572454583861
2380,62,27,335,90,764,231,173,58,379,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,346.87894141904894,1143,154.0,6.639875833826536,0.07265854682906342,0.09701805963880722
2364,86,32,362,74,743,246,168,25,351,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,369.4861296449435,1094,146.33333333333334,6.612041034833092,0.07103594080338266,0.1040169133192389
2280,125,35,323,202,661,252,191,34,242,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,380.96325282105624,903,159.0,6.495265555937008,0.08373520385795703,0.11047786058746165
2252,113,31,268,174,624,254,192,41,192,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,319.53090617340916,816,162.33333333333334,6.437751649736401,0.085219707057257,0.11273857079449623
2211,97,38,216,139,592,249,159,1,150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,256.8598839834668,742,136.33333333333334,6.385194398997726,0.07188065099457505,0.11256781193490054
2184,98,38,190,112,577,249,158,0,134,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,220.55384830013736,711,135.66666666666666,6.359573868672378,0.07231121281464531,0.11395881006864989
2161,102,37,162,89,564,252,166,0,124,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,184.83776670366908,688,139.33333333333334,6.336825731146441,0.07678075855689177,0.11655874190564293
2140,105,36,134,72,552,253,173,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,152.11837495845134,672,142.0,6.315358001522335,0.08080336291452592,0.11816907986921998
2103,109,30,85,35,532,254,191,41,134,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,91.92388155425118,666,162.0,6.278521424165844,0.09077946768060836,0.12072243346007605
2075,105,24,42,10,518,252,203,66,170,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43.174066289845804,688,173.66666666666666,6.251903883165888,0.09778420038535646,0.12138728323699421
2063,81,9,30,0,514,232,225,125,192,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.0,706,194.0,6.244166900663736,0.10901162790697674,0.1124031007751938
2064,307,16,0,0,511,174,229,194,216,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,727,199.0,6.238324625039508,0.1108958837772397,0.08426150121065375
2196,359,23,175,35,616,179,190,143,671,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,178.46568297574746,1287,170.66666666666666,6.424869023905388,0.0864815657715066,0.081474738279472
2035,281,28,30,12,430,133,230,230,674,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32.31098884280702,1104,197.66666666666666,6.066108090103747,0.11296660117878192,0.06532416502946954
2178,291,36,190,88,516,99,208,236,589,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,209.3895890439637,1105,181.0,6.248042874508429,0.09545663148233134,0.045433685176686556
2132,47,27,201,123,390,217,169,70,400,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,235.64804263986576,790,152.0,5.968707559985366,0.07923112986404125,0.10173464603844351
3247,36,4,417,20,4473,220,230,147,2223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,417.4793408062248,6696,199.0,8.406038142050075,0.0708128078817734,0.06773399014778325
3310,223,20,391,89,1879,191,254,195,3416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,401.00124688085447,5295,213.33333333333334,7.539027055823995,0.07671398369072788,0.05768649954696466
2997,279,12,360,83,1489,186,242,195,1470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,369.44417710934357,2959,207.66666666666666,7.306531398939505,0.08072048032021348,0.06204136090727151
3036,323,15,306,56,424,181,224,182,1463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,311.0819827633867,1887,195.66666666666666,6.052089168924417,0.07375699703654923,0.05959828778399737
2740,76,20,60,11,1008,240,199,82,1409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61.0,2417,173.66666666666666,6.9167150203536085,0.0726012404232032,0.08755928493250638
2863,210,20,297,92,1048,201,254,182,1766,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,310.9228200052225,2814,212.33333333333334,6.955592608396297,0.08868715083798882,0.07018156424581005
2913,337,14,228,39,1006,189,221,170,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,231.3114783144148,3001,193.33333333333334,6.914730892718563,0.075840768702814,0.06485929993136583
2114,75,7,0,0,726,229,226,130,552,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1278,195.0,6.588926477533519,0.10685579196217494,0.108274231678487
2076,322,11,0,0,1329,193,229,176,641,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1970,199.33333333333334,7.1929342212158,0.11025517573423206,0.09292248435243139
2083,309,23,30,10,1343,150,218,205,648,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,31.622776601683793,1991,191.0,7.203405521083095,0.10460652591170826,0.07197696737044146
2352,0,5,201,58,942,213,231,156,577,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,209.2008604188807,1519,200.0,6.849066282633458,0.09817254568635785,0.09052273693157671
2348,192,9,234,54,895,220,248,162,518,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,240.14995315427402,1413,210.0,6.79794041297493,0.10557684120902512,0.09365687526607067
2363,254,24,277,73,850,159,247,222,459,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,286.457675756821,1309,209.33333333333334,6.7464121285733745,0.1044839255499154,0.06725888324873096
2381,250,24,300,91,828,161,248,220,430,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,313.4980063732463,1258,209.66666666666666,6.720220155135295,0.10411418975650713,0.0675902602854744
2397,158,19,324,107,806,237,239,125,400,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,341.2110783664563,1206,200.33333333333334,6.693323668269949,0.09966638865721435,0.09883236030025021
2376,129,39,350,86,785,249,186,25,371,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,360.41087663942665,1156,153.33333333333334,6.666956792429207,0.07824989482541019,0.1047538914598233
2328,125,44,366,228,743,247,169,0,313,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,431.20760661194277,1056,138.66666666666666,6.612041034833092,0.07256333190210391,0.1060541004723057
2304,126,40,350,213,722,249,179,16,285,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,409.71819583709,1007,148.0,6.583409222158765,0.07765726681127982,0.10802603036876356
